level,measure,contrast,layer,head,n,mean,median,sd,dz,n_pos,n_neg,p_sign,p_wilcoxon,p_perm,p_fwer,q_bh,mean_adj,dz_adj,p_perm_adj,p_fwer_adj,covariates_used
head,spectral_radius,injected-control,4,31,38.0,-0.003104624105617404,-0.0019605159759521484,0.009453635662794113,-0.3284052908420563,15.0,23.0,0.2558750795433298,0.06507603824138641,0.046990601879624075,0.9988002399520096,0.12431799354414831,-0.0031939101869184203,-0.3586764926690351,0.10397920415916817,1.0,4.0
head,spectral_radius,injected-control,5,0,38.0,-0.001774217002093792,-0.0026394128799438477,0.006207598373293877,-0.28581374883651733,11.0,27.0,0.013852965261321515,0.00873065646737814,0.08858228354329134,1.0,0.196781422936192,-0.0027317783431974464,-0.5283565361693865,0.028194361127774445,0.8194361127774445,4.0
head,spectral_radius,injected-control,5,1,38.0,-0.0018526441417634487,-0.0020351409912109375,0.007262230385094881,-0.25510677695274353,13.0,25.0,0.07295138851623051,0.02431860752403736,0.1245750849830034,1.0,0.2501272294560696,-0.0023972123835918602,-0.32605508923735366,0.23215356928614278,1.0,4.0
head,spectral_radius,injected-control,5,2,38.0,-0.0011927485466003418,-0.0013670921325683594,0.005659158807247877,-0.21076428890228271,13.0,25.0,0.07295138851623051,0.07424744963645935,0.19996000799840033,1.0,0.3447122023406767,-0.001999497375747939,-0.3918200358499086,0.049590081983603276,0.9976004799040192,4.0
head,spectral_radius,injected-control,5,3,38.0,-0.0002362477098358795,0.0003355741500854492,0.0067034498788416386,-0.035242706537246704,20.0,18.0,0.8714146793645341,0.9200845956802368,0.8322335532893421,1.0,0.8998166611403458,-0.0011709018960412167,-0.1788689420730214,0.3737252549490102,1.0,4.0
head,spectral_radius,injected-control,5,4,38.0,-0.0009105613571591675,-0.0006701350212097168,0.01701732724905014,-0.05350789427757263,18.0,20.0,0.8714146793645341,0.8074645400047302,0.7516496700659868,1.0,0.8421107900958101,-0.0004682116118630732,-0.030484002118706315,0.8778244351129774,1.0,4.0
head,spectral_radius,injected-control,5,5,38.0,-0.0039029528852552176,-0.0029941797256469727,0.011379529722034931,-0.34298014640808105,14.0,24.0,0.14330665429588407,0.046086836606264114,0.04059188162367527,0.997000599880024,0.11419254610616339,-0.0057033724174042665,-0.5426260733302708,0.015596880623875225,0.772245550889822,4.0
head,spectral_radius,injected-control,5,6,38.0,-0.0007118268986232579,-0.00020331144332885742,0.005591098684817553,-0.12731431424617767,19.0,19.0,1.0,0.39646509289741516,0.4427114577084583,1.0,0.5797142361808968,-0.0008858119450552576,-0.15709393466365928,0.5480903819236153,1.0,4.0
head,spectral_radius,injected-control,5,7,38.0,-0.0023534109350293875,-0.0022032856941223145,0.007351727224886417,-0.32011672854423523,12.0,26.0,0.03355243967962451,0.025298723950982094,0.05578884223155369,0.9994001199760048,0.1386596467114344,-0.0034491841777607155,-0.5069066144912867,0.029394121175764846,0.8748250349930013,4.0
head,spectral_radius,injected-control,5,8,38.0,-0.003024691017344594,-0.002499401569366455,0.007685204967856407,-0.39357325434684753,14.0,24.0,0.14330665429588407,0.0413728766143322,0.01759648070385923,0.9514097180563887,0.05850258519724627,-0.003238117574995002,-0.43944721950089,0.036192761447710456,0.9838032393521295,4.0
head,spectral_radius,injected-control,5,9,38.0,-0.004274782259017229,-0.004585444927215576,0.00841809343546629,-0.5078088641166687,12.0,26.0,0.03355243967962451,0.003653016872704029,0.002999400119976005,0.46390721855628875,0.016337158100294836,-0.004654258343428521,-0.6477600208591827,0.0033993201359728054,0.3629274145170966,4.0
head,spectral_radius,injected-control,5,10,38.0,-0.002740900730714202,-0.0020753145217895508,0.007632333319634199,-0.3591170012950897,13.0,25.0,0.07295138851623051,0.03190453350543976,0.03179364127174565,0.9922015596880623,0.09575496665372808,-0.0026565928296167127,-0.36411138504449986,0.06858628274345131,1.0,4.0
head,spectral_radius,injected-control,5,11,38.0,-0.0007287514745257795,0.00010699033737182617,0.0048491391353309155,-0.15028470754623413,20.0,18.0,0.8714146793645341,0.8860293030738831,0.39472105578884226,1.0,0.5389258148370326,-0.0007689364036737791,-0.1769832442107285,0.29634073185362925,1.0,4.0
head,spectral_radius,injected-control,5,12,38.0,0.0034989495761692524,0.003383457660675049,0.007853295654058456,0.4455389976501465,25.0,13.0,0.07295138851623051,0.005713726859539747,0.007998400319936013,0.7690461907618477,0.033025652933929346,0.0032977947269710174,0.44672554077769316,0.014797040591881624,0.9814037192561488,4.0
head,spectral_radius,injected-control,5,13,38.0,-0.0036202669143676758,3.135204315185547e-05,0.019418051466345787,-0.18643821775913239,19.0,19.0,1.0,0.8634356260299683,0.3745250949810038,1.0,0.5210783930170487,-0.0023608411254150943,-0.11941750524508164,0.42811437712457506,1.0,4.0
head,spectral_radius,injected-control,5,14,38.0,0.0038550118915736675,0.004289388656616211,0.004491394851356745,0.8583106398582458,30.0,8.0,0.0004719867429230362,8.667033398523927e-06,0.0001999600079984003,0.0013997200559888023,0.0030111624733876754,0.004304211508633967,1.0799899359735998,0.0001999600079984003,0.0013997200559888023,4.0
head,spectral_radius,injected-control,5,15,38.0,0.003389766439795494,0.0038811564445495605,0.007133857812732458,0.4751659631729126,27.0,11.0,0.013852965261321515,0.0011663481127470732,0.005398920215956809,0.6202759448110378,0.026790903501542684,0.00296524314048021,0.45463354513080956,0.011797640471905619,0.974005198960208,4.0
head,spectral_radius,injected-control,5,16,38.0,0.0009869274217635393,0.0012006163597106934,0.005946778226643801,0.16596001386642456,24.0,14.0,0.14330665429588407,0.32085341215133667,0.3089382123575285,1.0,0.4735819303205227,-3.973340373114138e-05,-0.007381118072565869,0.9666066786642672,1.0,4.0
head,spectral_radius,injected-control,5,17,38.0,-0.0025277482345700264,-0.003251016139984131,0.019156210124492645,-0.13195450603961945,13.0,25.0,0.07295138851623051,0.06507603824138641,0.44571085782843434,1.0,0.5821529571636693,-0.003281770569118707,-0.1644335437793735,0.2525494901019796,1.0,4.0
head,spectral_radius,injected-control,5,18,38.0,-0.0012588375248014927,-0.0010468363761901855,0.009713920764625072,-0.12959107756614685,16.0,22.0,0.417692190836533,0.35743096470832825,0.4379124175164967,1.0,0.5781276734343853,-0.001465983783947314,-0.15022018587258856,0.45450909818036395,1.0,4.0
head,spectral_radius,injected-control,5,19,38.0,0.003092728089541197,0.00458216667175293,0.009389244019985199,0.3293905258178711,23.0,15.0,0.2558750795433298,0.05123291164636612,0.057588482303539294,0.9986002799440112,0.14035127246851098,0.00040880945190636616,0.053418369932805874,0.754249150169966,1.0,4.0
head,spectral_radius,injected-control,5,20,38.0,-3.708663643919863e-05,0.0008513331413269043,0.005803802516311407,-0.006390058435499668,21.0,17.0,0.6271025701571489,0.5955153703689575,0.9676064787042592,1.0,0.9829653116995649,0.0005327842250100979,0.09746183430115929,0.5328934213157368,1.0,4.0
head,spectral_radius,injected-control,5,21,38.0,-0.0009751476463861763,-0.0016536116600036621,0.006481613963842392,-0.150448277592659,16.0,22.0,0.417692190836533,0.3138352632522583,0.353129374125175,1.0,0.5047681271545134,-0.002152664982446037,-0.35837781332820823,0.08218356328734253,1.0,4.0
head,spectral_radius,injected-control,5,22,38.0,0.0032187385950237513,2.282857894897461e-05,0.017886076122522354,0.179957777261734,19.0,19.0,1.0,0.8634356260299683,0.3343331333733253,1.0,0.4933099835364339,0.005775272033845422,0.3479052701273046,0.46790641871625677,1.0,4.0
head,spectral_radius,injected-control,5,23,38.0,-0.0011148108169436455,-0.0008903145790100098,0.0071231466718018055,-0.15650539100170135,18.0,20.0,0.8714146793645341,0.34250321984291077,0.35392921415716855,1.0,0.5047681271545134,-0.001722948147123237,-0.24543954263766155,0.16556688662267546,1.0,4.0
head,spectral_radius,injected-control,5,24,38.0,-0.0017969419714063406,-0.0014222264289855957,0.008621715009212494,-0.20842048525810242,14.0,24.0,0.14330665429588407,0.1017063781619072,0.20495900819836033,1.0,0.3491751980729682,-0.003540805605846111,-0.4713486717596978,0.02959408118376325,0.9528094381123775,4.0
head,spectral_radius,injected-control,5,25,38.0,0.00643737381324172,0.0005375146865844727,0.015155489556491375,0.4247552454471588,25.0,13.0,0.07295138851623051,0.04289785400032997,0.007798440311937612,0.8598280343931214,0.03299835900588477,0.005169281778537636,0.3466819334247962,0.06458708258348331,1.0,4.0
