level,measure,contrast,layer,head,n,mean,median,sd,dz,n_pos,n_neg,p_sign,p_wilcoxon,p_perm,p_fwer,q_bh
head,hfer,injected-benign,11,16,39.0,0.00010799597657751292,0.00041663646697998047,0.0018464603926986456,0.05848810821771622,21.0,18.0,0.7492586247608418,0.5571619272232056,0.7138572285542891,1.0,0.7759976667086964
head,hfer,injected-benign,11,17,39.0,-0.0012202186044305563,-0.0009278655052185059,0.0019971621222794056,-0.6109762191772461,10.0,29.0,0.0033778479119064286,0.0003021910379175097,0.0001999600079984003,0.04499100179964007,0.0016250718110346184
head,hfer,injected-benign,11,18,39.0,-0.00047009417903609574,-0.0003829002380371094,0.0014187950873747468,-0.3313333988189697,16.0,23.0,0.3367836351899315,0.07500795274972916,0.041391721655668866,0.8180363927214557,0.08310808426549984
head,hfer,injected-benign,11,19,39.0,-0.0006221655057743192,-0.00029355287551879883,0.0015557014849036932,-0.39992600679397583,15.0,24.0,0.19959086691960698,0.049145616590976715,0.013797240551889621,0.5308938212357528,0.032704570197071695
head,hfer,injected-benign,11,20,39.0,-0.00031858377042226493,-0.00044161081314086914,0.0019071593414992094,-0.1670462191104889,13.0,26.0,0.05325191409792752,0.18011900782585144,0.30293941211757647,1.0,0.40817099737947143
head,hfer,injected-benign,11,21,39.0,-0.0015629346016794443,-0.0018589496612548828,0.0015591926639899611,-1.0023999214172363,8.0,31.0,0.0002940768754342571,3.6399433156475425e-07,0.0001999600079984003,0.0001999600079984003,0.0016250718110346184
head,hfer,injected-benign,11,22,39.0,-0.00014041784743312746,-0.00016099214553833008,0.0017190631479024887,-0.08168277144432068,17.0,22.0,0.5223973804968411,0.5853923559188843,0.6072785442911418,1.0,0.6940326220470192
head,hfer,injected-benign,11,23,39.0,-0.0008952846983447671,-0.0008041262626647949,0.001908937469124794,-0.4689963459968567,12.0,27.0,0.023702702470473014,0.007491515018045902,0.003999200159968006,0.2699460107978404,0.013125580012202688
head,hfer,injected-benign,11,24,39.0,-0.0017520005349069834,-0.0016412138938903809,0.0017250038217753172,-1.0156502723693848,7.0,32.0,7.025478407740593e-05,1.2901364243589342e-07,0.0001999600079984003,0.0001999600079984003,0.0016250718110346184
head,hfer,injected-benign,11,25,39.0,-0.0003861968289129436,-0.0005251765251159668,0.0015379555989056826,-0.2511105239391327,16.0,23.0,0.3367836351899315,0.0901387482881546,0.11757648470305938,0.991001799640072,0.19232958520117063
head,hfer,injected-benign,11,26,39.0,-0.0005718026659451425,-0.0008659958839416504,0.001901529380120337,-0.3007067143917084,13.0,26.0,0.05325191409792752,0.05256650969386101,0.06598680263947211,0.9164167166566687,0.12152965090435151
head,hfer,injected-benign,11,27,39.0,-8.702125342097133e-05,-0.0003706216812133789,0.001956293359398842,-0.044482722878456116,16.0,23.0,0.3367836351899315,0.6240096688270569,0.7868426314737053,1.0,0.8392988069052856
head,hfer,injected-benign,11,28,39.0,-0.00039897055830806494,-0.0005707144737243652,0.001776092336513102,-0.22463390231132507,16.0,23.0,0.3367836351899315,0.22479680180549622,0.15996800639872025,0.9986002799440112,0.24819278568528716
head,hfer,injected-benign,11,29,39.0,-0.0005960158887319267,-0.00044983625411987305,0.0018492781091481447,-0.32229650020599365,16.0,23.0,0.3367836351899315,0.10449586063623428,0.04799040191961608,0.8518296340731853,0.09378277016352456
head,hfer,injected-benign,11,30,39.0,-0.00031414857949130237,-0.0004127025604248047,0.001943988143466413,-0.1616000533103943,17.0,22.0,0.5223973804968411,0.2194823920726776,0.3041391721655669,1.0,0.40871195839572244
head,hfer,injected-benign,11,31,39.0,-0.0003575102018658072,0.00011163949966430664,0.0016194178024306893,-0.2207646518945694,20.0,19.0,1.0,0.23569341003894806,0.16576684663067387,0.999000199960008,0.25487274917388897
head,hfer,injected-benign,12,0,39.0,-0.00020878743089269847,-0.001294553279876709,0.004590977448970079,-0.04547777399420738,14.0,25.0,0.10812902140605732,0.14614808559417725,0.7974405118976204,1.0,0.8488348068432051
head,hfer,injected-benign,12,1,39.0,-0.00045232436968944967,-0.00019532442092895508,0.001777579658664763,-0.25446081161499023,17.0,22.0,0.5223973804968411,0.16248030960559845,0.10957808438312337,0.9876024795040992,0.1821557766368804
head,hfer,injected-benign,12,2,39.0,-0.00018474382522981614,-0.0006921291351318359,0.0022893117275089025,-0.0806984156370163,16.0,23.0,0.3367836351899315,0.45117419958114624,0.6044791041791642,1.0,0.6923787502007429
head,hfer,injected-benign,12,3,39.0,0.0005422632093541324,0.0005402565002441406,0.001910801394842565,0.2837883532047272,22.0,17.0,0.5223973804968411,0.1541537642478943,0.08798240351929613,0.9536092781443711,0.1532210564689783
head,hfer,injected-benign,12,4,39.0,-0.0011872038012370467,-0.0011013150215148926,0.0021622576750814915,-0.5490574836730957,7.0,32.0,7.025478407740593e-05,0.0007940735667943954,0.0015996800639872025,0.10237952409518096,0.006552289542091581
head,hfer,injected-benign,12,5,39.0,-0.0011337476316839457,-0.0009821653366088867,0.0019232078921049833,-0.589508593082428,11.0,28.0,0.009475304279476404,0.0011156453983858228,0.0009998000399920016,0.0595880823835233,0.004784089910989765
head,hfer,injected-benign,12,6,39.0,-0.0007425561780110002,-0.000731050968170166,0.0016098731430247426,-0.4612513482570648,10.0,29.0,0.0033778479119064286,0.005187311675399542,0.00639872025594881,0.2913417316536693,0.01893725301182538
head,hfer,injected-benign,12,7,39.0,-0.001112392288632691,-0.0010443329811096191,0.0019037459278479218,-0.5843176245689392,10.0,29.0,0.0033778479119064286,0.0007494698511436582,0.0007998400319936012,0.0643871225754849,0.004054634617630929
head,hfer,injected-benign,12,8,39.0,-0.0008142040460370481,-0.0006405115127563477,0.00175670615863055,-0.4634833335876465,11.0,28.0,0.009475304279476404,0.004499731585383415,0.005398920215956809,0.28414317136572687,0.016552378147125065
head,hfer,injected-benign,12,9,39.0,0.0012953403638675809,0.0012607574462890625,0.0018661704380065203,0.6941168308258057,29.0,10.0,0.0033778479119064286,7.348139479290694e-05,0.0005998800239952009,0.011197760447910418,0.003450995194219583
head,hfer,injected-benign,12,10,39.0,-0.000986904720775783,-0.0007788538932800293,0.0015369110042229295,-0.6421352624893188,10.0,29.0,0.0033778479119064286,0.00043872042442671955,0.0003999200159968006,0.025994801039792043,0.002559488102379524
head,hfer,injected-benign,12,11,39.0,-6.061333806428593e-06,1.043081283569336e-05,0.0017472824547439814,-0.0034690063912421465,20.0,19.0,1.0,0.8848204612731934,0.9826034793041392,1.0,0.9857284903097658
head,hfer,injected-benign,12,12,39.0,-0.0002453938650432974,-0.0005750656127929688,0.0019595716148614883,-0.12522831559181213,12.0,27.0,0.023702702470473014,0.35016584396362305,0.4315136972605479,1.0,0.537554776149393
head,hfer,injected-benign,12,13,39.0,0.0002007637231145054,-0.0008525848388671875,0.003940988797694445,0.050942473113536835,16.0,23.0,0.3367836351899315,0.5759103298187256,0.7486502699460108,1.0,0.8103783048887051
head,hfer,injected-benign,12,14,39.0,-0.0008079746039584279,-0.0008312463760375977,0.0017070536268875003,-0.4733152985572815,10.0,29.0,0.0033778479119064286,0.008191296830773354,0.0065986802639472104,0.2565486902619476,0.01908770788215238
head,hfer,injected-benign,12,15,39.0,-0.0001993668411159888,-0.0006655454635620117,0.002821714151650667,-0.07065451145172119,14.0,25.0,0.10812902140605732,0.3647196888923645,0.6570685862827434,1.0,0.7345395549711018
head,hfer,injected-benign,12,16,39.0,-0.00018832470232155174,-0.00010204315185546875,0.0017502775881439447,-0.10759704560041428,18.0,21.0,0.7492586247608418,0.5205608010292053,0.5062987402519497,1.0,0.6087496115800315
head,hfer,injected-benign,12,17,39.0,-0.0018939971923828125,-0.0019129514694213867,0.0019380610901862383,-0.9772639274597168,7.0,32.0,7.025478407740593e-05,5.618167051579803e-07,0.0001999600079984003,0.0001999600079984003,0.0016250718110346184
head,hfer,injected-benign,12,18,39.0,-0.00032032758463174105,-0.00045049190521240234,0.0017491304315626621,-0.18313533067703247,16.0,23.0,0.3367836351899315,0.25856828689575195,0.2549490101979604,1.0,0.35567818316445704
head,hfer,injected-benign,12,19,39.0,-0.00046700850361958146,-0.00011068582534790039,0.0018072916427627206,-0.25840240716934204,18.0,21.0,0.7492586247608418,0.2194823920726776,0.11577684463107378,0.9846030793841232,0.1899927706766339
head,hfer,injected-benign,12,20,39.0,-0.0005796001642011106,-0.0006075501441955566,0.001536457217298448,-0.37723156809806824,13.0,26.0,0.05325191409792752,0.03343614935874939,0.018196360727854428,0.6254749050189962,0.04086200303798889
head,hfer,injected-benign,12,21,39.0,-0.000182428426342085,-3.737211227416992e-05,0.00214637559838593,-0.08499371260404587,19.0,20.0,1.0,0.7772631645202637,0.5936812637472505,1.0,0.6846054212580907
head,hfer,injected-benign,12,22,39.0,-0.00025402582832612097,-0.00021600723266601562,0.0017005917616188526,-0.14937496185302734,18.0,21.0,0.7492586247608418,0.41054996848106384,0.34493101379724056,1.0,0.4505221404698652
head,hfer,injected-benign,12,23,39.0,-7.990384619915858e-05,-0.00022608041763305664,0.0018604574725031853,-0.04294849559664726,18.0,21.0,0.7492586247608418,0.7666987776756287,0.7820435912817436,1.0,0.835921333478607
head,hfer,injected-benign,12,24,39.0,-0.0013341399608179927,-0.0012454390525817871,0.0019886335358023643,-0.6708827614784241,10.0,29.0,0.0033778479119064286,0.00019233787315897644,0.0001999600079984003,0.016996600679864027,0.0016250718110346184
head,hfer,injected-benign,12,25,39.0,-0.0011441233800724149,-0.001173257827758789,0.001560752745717764,-0.7330586910247803,8.0,31.0,0.0002940768754342571,9.093475819099694e-05,0.0003999200159968006,0.006798640271945611,0.002559488102379524
head,hfer,injected-benign,12,26,39.0,-0.0011321825440973043,-0.001231372356414795,0.0017996886745095253,-0.6290991306304932,12.0,27.0,0.023702702470473014,0.0005585207836702466,0.0003999200159968006,0.033193361327734455,0.002559488102379524
head,hfer,injected-benign,12,27,39.0,-0.0005837174830958247,-0.00026619434356689453,0.001839113887399435,-0.3173906207084656,15.0,24.0,0.19959086691960698,0.08484961092472076,0.05118976204759048,0.8688262347530494,0.09853066980588844
head,hfer,injected-benign,12,28,39.0,-0.00040877325227484107,-0.0006601810455322266,0.002401665085926652,-0.17020410299301147,14.0,25.0,0.10812902140605732,0.13845719397068024,0.29414117176564686,1.0,0.3984134390053206
head,hfer,injected-benign,12,29,39.0,-0.00034672938636504114,-0.0005259513854980469,0.00171637290623039,-0.20201285183429718,17.0,22.0,0.5223973804968411,0.24127641320228577,0.20355928814237154,0.9998000399920016,0.29863139120027
head,hfer,injected-benign,12,30,39.0,-0.0009853992378339171,-0.000825047492980957,0.0016675663646310568,-0.5909205675125122,10.0,29.0,0.0033778479119064286,0.0009973890846595168,0.0011997600479904018,0.05858828234353129,0.005295492625612808
head,hfer,injected-benign,12,31,39.0,-0.0003489729715511203,-0.00041979551315307617,0.001618801150470972,-0.2155749499797821,16.0,23.0,0.3367836351899315,0.2194823920726776,0.17196560687862428,0.9992001599680064,0.26282504693091235
head,hfer,injected-benign,13,0,39.0,0.000177244350197725,-0.00022411346435546875,0.0016021901974454522,0.11062628775835037,18.0,21.0,0.7492586247608418,0.7772631645202637,0.4983003399320136,1.0,0.6060089644778883
head,hfer,injected-benign,13,1,39.0,-0.0009346589213237166,-0.0007638335227966309,0.001469742739573121,-0.6359336972236633,11.0,28.0,0.009475304279476404,0.0014682026812806726,0.0005998800239952009,0.028794241151769647,0.003450995194219583
head,hfer,injected-benign,13,2,39.0,-0.00013664134894497693,-0.0003349781036376953,0.0015811817720532417,-0.08641722798347473,16.0,23.0,0.3367836351899315,0.4346640706062317,0.5892821435712857,1.0,0.6826073699287292
head,hfer,injected-benign,13,3,39.0,-0.001170555711723864,-0.0010682940483093262,0.0015387465246021748,-0.7607203125953674,10.0,29.0,0.0033778479119064286,4.399772296892479e-05,0.0001999600079984003,0.003999200159968006,0.0016250718110346184
head,hfer,injected-benign,13,4,39.0,-0.0003999456239398569,-0.00032466650009155273,0.0016859337920323014,-0.2372249811887741,16.0,23.0,0.3367836351899315,0.15827655792236328,0.1375724855028994,0.9958008398320336,0.22150035401724685
head,hfer,injected-benign,13,5,39.0,-0.0005893477937206626,-0.0006430745124816895,0.001730600604787469,-0.3405452370643616,16.0,23.0,0.3367836351899315,0.0640091523528099,0.03579284143171366,0.7840431913617276,0.07359813177926663
head,hfer,injected-benign,13,6,39.0,-0.0010082813678309321,-0.0010115504264831543,0.0016107497503980994,-0.6259702444076538,10.0,29.0,0.0033778479119064286,0.0005260814214125276,0.0003999200159968006,0.035992801439712056,0.002559488102379524
head,hfer,injected-benign,13,7,39.0,-0.0010401514591649175,-0.000992417335510254,0.0015433853259310126,-0.6739415526390076,9.0,30.0,0.0010650196345523,0.00036470440682023764,0.0001999600079984003,0.016396720655868825,0.0016250718110346184
head,hfer,injected-benign,13,8,39.0,-0.0008442264515906572,-0.0007774829864501953,0.001952986465767026,-0.43227460980415344,12.0,27.0,0.023702702470473014,0.014285169541835785,0.009598080383923215,0.3957208558288342,0.02520111362342916
head,hfer,injected-benign,13,9,39.0,0.00036548040225170553,3.933906555175781e-06,0.0031362376175820827,0.11653466522693634,20.0,19.0,1.0,0.6045658588409424,0.4611077784443111,1.0,0.5688847772614152
head,hfer,injected-benign,13,10,39.0,-0.001121222972869873,-0.0009488463401794434,0.001766479341313243,-0.6347218155860901,10.0,29.0,0.0033778479119064286,0.00020539695105981082,0.0001999600079984003,0.02979404119176165,0.0016250718110346184
head,hfer,injected-benign,13,11,39.0,-0.0015548727242276073,-0.0017729997634887695,0.0020970709156244993,-0.741449773311615,8.0,31.0,0.0002940768754342571,3.0075676477281377e-05,0.0001999600079984003,0.0057988402319536095,0.0016250718110346184
head,hfer,injected-benign,13,12,39.0,-0.0008466136641800404,-0.0005707740783691406,0.0015422238502651453,-0.5489563941955566,11.0,28.0,0.009475304279476404,0.004087226465344429,0.0015996800639872025,0.10297940411917617,0.006552289542091581
head,hfer,injected-benign,13,13,39.0,3.45385997206904e-05,2.300739288330078e-05,0.0017846561968326569,0.01935308240354061,21.0,18.0,0.7492586247608418,0.8522410988807678,0.9006198760247951,1.0,0.9315502556054446
head,hfer,injected-benign,13,14,39.0,4.5039716496830806e-05,-0.00018018484115600586,0.0017373336013406515,0.025924621149897575,18.0,21.0,0.7492586247608418,0.9066497683525085,0.8692261547690462,1.0,0.9045605513043733
head,hfer,injected-benign,13,15,39.0,-0.002205287804827094,-0.0020310282707214355,0.002180293435230851,-1.0114637613296509,4.0,35.0,3.353161446284503e-07,4.722824087366462e-08,0.0001999600079984003,0.0001999600079984003,0.0016250718110346184
head,hfer,injected-benign,13,16,39.0,-0.0006341353291645646,-0.0005576610565185547,0.0017402168596163392,-0.364400178194046,14.0,25.0,0.10812902140605732,0.03593049570918083,0.02459508098380324,0.6846630673865227,0.05313367706205594
head,hfer,injected-benign,13,17,39.0,-0.001363761955872178,-0.0010877251625061035,0.0016919710906222463,-0.80601966381073,7.0,32.0,7.025478407740593e-05,1.4690511306980625e-05,0.0001999600079984003,0.001999600079984003,0.0016250718110346184
head,hfer,injected-benign,13,18,39.0,-0.00012807663006242365,-1.2874603271484375e-05,0.0020222722087055445,-0.06333303451538086,19.0,20.0,1.0,0.7666987776756287,0.6900619876024795,1.0,0.7549396103685245
head,hfer,injected-benign,13,19,39.0,-0.00048701578634791076,-0.00045228004455566406,0.0016517438925802708,-0.2948494553565979,12.0,27.0,0.023702702470473014,0.0640091523528099,0.0643871225754849,0.9324135172965407,0.11901157674602263
head,hfer,injected-benign,13,20,39.0,0.000780215603299439,2.8848648071289062e-05,0.003722062101587653,0.2096191793680191,20.0,19.0,1.0,0.5949446558952332,0.20595880823835233,0.9996000799840032,0.2995764483466943
head,hfer,injected-benign,13,21,39.0,0.00014399107021745294,-0.000499725341796875,0.0028492379933595657,0.05053669586777687,13.0,26.0,0.05325191409792752,0.4428761601448059,0.7678464307138573,1.0,0.827657626369463
head,hfer,injected-benign,13,22,39.0,-0.0001410994736943394,-0.00023430585861206055,0.00194183096755296,-0.07266310602426529,19.0,20.0,1.0,0.4680253267288208,0.6558688262347531,1.0,0.7345395549711018
head,hfer,injected-benign,13,23,39.0,-0.001451298245228827,-0.001683652400970459,0.002390125533565879,-0.607205867767334,6.0,33.0,1.429926123819314e-05,5.9142636018805206e-05,0.0011997600479904018,0.046790641871625675,0.005295492625612808
head,hfer,injected-benign,13,24,39.0,0.001219776924699545,0.0013450980186462402,0.002117424737662077,0.576066255569458,27.0,12.0,0.023702702470473014,0.0013906063977628946,0.0021995600879824036,0.07278544291141771,0.007987055071255253
head,hfer,injected-benign,13,25,39.0,-0.0008224095799960196,-0.0006952285766601562,0.0014902417315170169,-0.5518631935119629,11.0,28.0,0.009475304279476404,0.0037084720097482204,0.001999600079984003,0.09918016396720655,0.007472957963151895
head,hfer,injected-benign,13,26,39.0,2.3754742869641632e-05,-5.0067901611328125e-06,0.0019668315071612597,0.01207767054438591,19.0,20.0,1.0,0.6338295340538025,0.9398120375924816,1.0,0.9566277599350905
head,hfer,injected-benign,13,27,39.0,-0.0013925707899034023,-0.0013949275016784668,0.00213270983658731,-0.6529583930969238,10.0,29.0,0.0033778479119064286,0.00013767225027550012,0.0003999200159968006,0.022195560887822437,0.002559488102379524
head,hfer,injected-benign,13,28,39.0,-0.0012815931113436818,-0.0011656880378723145,0.0017886823043227196,-0.7165012359619141,7.0,32.0,7.025478407740593e-05,7.348139479290694e-05,0.0003999200159968006,0.008398320335932814,0.002559488102379524
head,hfer,injected-benign,13,29,39.0,-0.0012925114715471864,-0.0010783076286315918,0.001656598993577063,-0.7802198529243469,8.0,31.0,0.0002940768754342571,9.681480150902644e-06,0.0001999600079984003,0.003199360127974405,0.0016250718110346184
head,hfer,injected-benign,13,30,39.0,-0.0007139536319300532,-0.0004900097846984863,0.0018433398799970746,-0.3873152434825897,12.0,27.0,0.023702702470473014,0.026803942397236824,0.01879624075184963,0.5846830633873226,0.04202478281636249
head,hfer,injected-benign,13,31,39.0,-0.00011822199303423986,-0.0002861618995666504,0.0016332917148247361,-0.07238265872001648,17.0,22.0,0.5223973804968411,0.6142546534538269,0.6504699060187963,1.0,0.7316992741802517
head,hfer,injected-benign,14,0,39.0,-0.0007506914553232491,-0.0007026791572570801,0.0014248751103878021,-0.5268471837043762,11.0,28.0,0.009475304279476404,0.0011156453983858228,0.0009998000399920016,0.13537292541491702,0.004784089910989765
head,hfer,injected-benign,14,1,39.0,-0.0016641953261569142,-0.0015155673027038574,0.0018845645245164633,-0.8830662369728088,4.0,35.0,3.353161446284503e-07,5.047659215051681e-07,0.0001999600079984003,0.0011997600479904018,0.0016250718110346184
head,hfer,injected-benign,14,2,39.0,-0.00037897549918852746,-0.00016987323760986328,0.0014467659639194608,-0.2619466483592987,17.0,22.0,0.5223973804968411,0.15827655792236328,0.10537892421515697,0.981003799240152,0.17689839081364056
head,hfer,injected-benign,14,3,39.0,-6.856826803414151e-05,-0.0003300905227661133,0.0014360176865011454,-0.04774890094995499,17.0,22.0,0.5223973804968411,0.6045658588409424,0.7678464307138573,1.0,0.827657626369463
head,hfer,injected-benign,14,4,39.0,-0.0008251728140749037,-0.000382840633392334,0.0016474592266604304,-0.5008760094642639,17.0,22.0,0.5223973804968411,0.012091577053070068,0.0021995600879824036,0.1911617676464707,0.007987055071255253
head,hfer,injected-benign,14,5,39.0,-0.0006624888046644628,-0.000406801700592041,0.0016193516785278916,-0.40910741686820984,13.0,26.0,0.05325191409792752,0.013149019330739975,0.010197960407918417,0.488502299540092,0.026106778644271147
head,hfer,injected-benign,14,6,39.0,-0.0009378561517223716,-0.0008869171142578125,0.0019085071980953217,-0.49140822887420654,11.0,28.0,0.009475304279476404,0.0030428424943238497,0.002999400119976005,0.21095780843831233,0.010306663499514862
head,hfer,injected-benign,14,7,39.0,-0.0005136911640875041,-0.00039386749267578125,0.0015450145583599806,-0.33248305320739746,12.0,27.0,0.023702702470473014,0.05083255469799042,0.041791641671665665,0.8144371125774845,0.08358328334333133
head,hfer,injected-benign,14,8,39.0,-0.0008114056545309722,-0.0004839897155761719,0.001465145731344819,-0.553805410861969,11.0,28.0,0.009475304279476404,0.004719420801848173,0.0013997200559888023,0.09678064387122576,0.005874234989067761
head,hfer,injected-benign,14,9,39.0,-0.0007507327245548368,-0.0008094310760498047,0.001441909116692841,-0.5206518769264221,12.0,27.0,0.023702702470473014,0.005695509258657694,0.002599480103979204,0.14657068586282743,0.009053971518621445
head,hfer,injected-benign,14,10,39.0,-0.0020417342893779278,-0.0017424821853637695,0.001914682798087597,-1.0663564205169678,5.0,34.0,2.4299079086631536e-06,1.5679688658565283e-08,0.0001999600079984003,0.0001999600079984003,0.0016250718110346184
head,hfer,injected-benign,14,11,39.0,0.00011611137597355992,0.0001265406608581543,0.0015584401553496718,0.07450486719608307,21.0,18.0,0.7492586247608418,0.6940286755561829,0.6484703059388123,1.0,0.7313145300455328
head,hfer,injected-benign,14,12,39.0,-0.0009745557908900082,-0.0008597373962402344,0.001623215270228684,-0.6003860235214233,11.0,28.0,0.009475304279476404,0.0009425950120203197,0.0011997600479904018,0.052589482103579284,0.005295492625612808
head,hfer,injected-benign,14,13,39.0,-0.0017186158802360296,-0.001527249813079834,0.0017954580252990127,-0.9572018980979919,7.0,32.0,7.025478407740593e-05,4.53077518614009e-07,0.0001999600079984003,0.0001999600079984003,0.0016250718110346184
head,hfer,injected-benign,14,14,39.0,-0.00012656205217354,-0.0003085136413574219,0.001640798756852746,-0.07713441550731659,17.0,22.0,0.5223973804968411,0.5949446558952332,0.6172765446910617,1.0,0.7023235352929413
head,hfer,injected-benign,14,15,39.0,-0.000764866650570184,-0.0008514523506164551,0.001472262549214065,-0.5195178389549255,12.0,27.0,0.023702702470473014,0.004948502406477928,0.001999600079984003,0.14937012597480503,0.007472957963151895
head,hfer,injected-benign,14,16,39.0,-7.077058398863301e-05,-8.088350296020508e-05,0.0016550867585465312,-0.04275944083929062,19.0,20.0,1.0,0.8306540846824646,0.7820435912817436,1.0,0.835921333478607
head,hfer,injected-benign,14,17,39.0,-0.00045029169996269047,-0.0003854036331176758,0.0017010958399623632,-0.2647068500518799,13.0,26.0,0.05325191409792752,0.10149110108613968,0.10337932413517296,0.9782043591281744,0.17526560912982966
head,hfer,injected-benign,14,18,39.0,-0.0004163246776442975,-0.0007408857345581055,0.0019240593537688255,-0.21637828648090363,14.0,25.0,0.10812902140605732,0.17113354802131653,0.1841631673665267,0.9992001599680064,0.2765147850195357
head,hfer,injected-benign,14,19,39.0,-0.0010285422904416919,-0.0009200572967529297,0.0018411122728139162,-0.5586526989936829,12.0,27.0,0.023702702470473014,0.0018188090762123466,0.0011997600479904018,0.09138172365526895,0.005295492625612808
head,hfer,injected-benign,14,20,39.0,-0.0007006525993347168,-0.0006453990936279297,0.001897401874884963,-0.3692694902420044,17.0,22.0,0.5223973804968411,0.04590914025902748,0.024795040991801638,0.6608678264347131,0.053340592385724535
head,hfer,injected-benign,14,21,39.0,-0.00026242854073643684,-0.0002792477607727051,0.001560057862661779,-0.16821718215942383,14.0,25.0,0.10812902140605732,0.24127641320228577,0.2913417316536693,1.0,0.39672065586882627
head,hfer,injected-benign,14,22,39.0,-0.0009343058918602765,-0.0011559724807739258,0.0016888401005417109,-0.5532234311103821,11.0,28.0,0.009475304279476404,0.0026154990773648024,0.0023995200959808036,0.09778044391121776,0.008414755405083366
head,hfer,injected-benign,14,23,39.0,-0.00017950321489479393,-0.0004878044128417969,0.0017933505587279797,-0.1000937670469284,14.0,25.0,0.10812902140605732,0.5664997696876526,0.5346930613877224,1.0,0.6366577847221253
head,hfer,injected-benign,14,24,39.0,-0.000515399849973619,-0.00027298927307128906,0.0027092706877738237,-0.19023564457893372,18.0,21.0,0.7492586247608418,0.18473796546459198,0.2481503699260148,1.0,0.3480903819236153
head,hfer,injected-benign,14,25,39.0,-0.0011669459054246545,-0.000938713550567627,0.0017708759987726808,-0.6589653491973877,11.0,28.0,0.009475304279476404,0.00038801218033768237,0.0003999200159968006,0.019396120775844832,0.002559488102379524
head,hfer,injected-benign,14,26,39.0,0.0011926675215363503,0.001444995403289795,0.0024444034788757563,0.48791763186454773,27.0,12.0,0.023702702470473014,0.003531003138050437,0.00639872025594881,0.21835632873425315,0.01893725301182538
head,hfer,injected-benign,14,27,39.0,-0.0009671281441114843,-0.0010252594947814941,0.0019371253438293934,-0.49925944209098816,11.0,28.0,0.009475304279476404,0.005695509258657694,0.0033993201359728054,0.1941611677664467,0.011526171586874677
head,hfer,injected-benign,14,28,39.0,-0.0008990825735963881,-0.0008116960525512695,0.0013738434063270688,-0.6544287204742432,10.0,29.0,0.0033778479119064286,0.0006288769654929638,0.0005998800239952009,0.021795640871825634,0.003450995194219583
head,hfer,injected-benign,14,29,39.0,-0.0002225117787020281,-0.000302731990814209,0.0015704305842518806,-0.14168839156627655,17.0,22.0,0.5223973804968411,0.3721330165863037,0.373125374925015,1.0,0.4787974735879892
head,hfer,injected-benign,14,30,39.0,-0.00051449507009238,-0.00044083595275878906,0.001654080580919981,-0.31104594469070435,15.0,24.0,0.19959086691960698,0.059990860521793365,0.0621875624875025,0.888622275544891,0.11792604442074547
head,hfer,injected-benign,14,31,39.0,-0.000651465030387044,-0.0007951259613037109,0.001812526024878025,-0.35942381620407104,14.0,25.0,0.10812902140605732,0.03343614935874939,0.03079384123175365,0.7078584283143371,0.06461658487974536
head,hfer,injected-benign,15,0,39.0,-0.00046901212772354484,-1.5079975128173828e-05,0.002093339804559946,-0.22404968738555908,19.0,20.0,1.0,0.2956176698207855,0.16436712657468505,0.9986002799440112,0.2534818337537312
head,hfer,injected-benign,15,1,39.0,7.519507926190272e-05,0.0003345012664794922,0.002563977148383856,0.02932751551270485,22.0,17.0,0.5223973804968411,0.7772631645202637,0.859628074385123,1.0,0.8963942445726741
head,hfer,injected-benign,15,2,39.0,-1.4878236470394768e-05,0.00010263919830322266,0.001940305926837027,-0.007667984813451767,20.0,19.0,1.0,0.9834907054901123,0.9632073585282943,1.0,0.9735141729050639
head,hfer,injected-benign,15,3,39.0,0.00033678000909276307,-0.00010073184967041016,0.002518206601962447,0.13373804092407227,18.0,21.0,0.7492586247608418,0.6838507652282715,0.4225154969006199,1.0,0.5315182663712958
head,hfer,injected-benign,15,4,39.0,-0.0007521540974266827,-0.0007000565528869629,0.0016398733714595437,-0.45866596698760986,13.0,26.0,0.05325191409792752,0.01159096509218216,0.007398520295940812,0.3021395720855829,0.020928411002882296
head,hfer,injected-benign,15,5,39.0,-0.0014462211402133107,-0.0014120936393737793,0.0018462721491232514,-0.7833195924758911,9.0,30.0,0.0010650196345523,1.5941524907248095e-05,0.0001999600079984003,0.002999400119976005,0.0016250718110346184
head,hfer,injected-benign,15,6,39.0,-0.0016654056962579489,-0.0014107823371887207,0.0019344190368428826,-0.860933244228363,7.0,32.0,7.025478407740593e-05,1.2818745744880289e-06,0.0001999600079984003,0.0013997200559888023,0.0016250718110346184
head,hfer,injected-benign,15,7,39.0,-0.0004973243339918554,-0.0005514621734619141,0.0017070143949240446,-0.2913416028022766,14.0,25.0,0.10812902140605732,0.10756911337375641,0.0687862427514497,0.9392121575684863,0.12623138454746327
head,hfer,injected-benign,15,8,39.0,-0.0010362312896177173,-0.0005889534950256348,0.0019412693800404668,-0.5337905883789062,11.0,28.0,0.009475304279476404,0.00212896172888577,0.001799640071985603,0.1275744851029794,0.007033707762264341
head,hfer,injected-benign,15,9,39.0,0.00034855419653467834,0.0006022453308105469,0.00175455491989851,0.19865676760673523,24.0,15.0,0.19959086691960698,0.23569341003894806,0.22115576884623075,1.0,0.31540878453835697
