layer,n_nodes,fiedler_value,connectivity_ratio,spectral_entropy_norm,hfer,spectral_radius,n_benign,n_injection,density_benign,density_injection,density_cross,cut_weight,conductance,normalized_cut,modularity,separation,cut_conductance,cut_modularity,accuracy,ari,bandwidth,example_id,attack_category,position,split,n_chars_context,n_chars_attack,condition,label,n_tokens
6,248,0.5280103087425232,0.34721580147743225,0.9980549216270447,0.5399661660194397,1.520697832107544,237,11,0.003948052557847524,0.012590824844400314,0.002581708507106374,13.461028156052635,1.6586803248463176,1.7178359007463435,0.00938202933323034,2.730934903462506,1.0226000073574866,0.08587658654099517,0.5040322580645161,-0.008463922353647887,86.63612635737405,0,Learning and Tutoring,start,train,432,42,injected,1,248
7,237,0.528448760509491,0.33955174684524536,0.9983903765678406,0.5332692861557007,1.556312918663025,237,0,0.004080236500885476,nan,nan,nan,nan,nan,nan,nan,0.9936181809601422,0.10936707899425041,nan,nan,83.01188870479986,0,Learning and Tutoring,start,train,432,42,benign,0,237
7,248,0.5211322903633118,0.3350187838077545,0.9984573125839233,0.5306205749511719,1.555531620979309,237,11,0.003987636700452564,0.008581990176621316,0.002865399384812423,14.940192392411973,1.7756106479517362,1.8404252471986444,0.005421861213240858,2.041581094654651,0.976506940739048,0.10605588012390671,0.5161290322580645,-0.002297785487840203,86.18303119342232,0,Learning and Tutoring,start,train,432,42,injected,1,248
8,237,0.5552898049354553,0.3567579388618469,0.9984685182571411,0.5321336388587952,1.5564889907836914,237,0,0.004053934723028947,nan,nan,nan,nan,nan,nan,nan,1.0893256620514489,0.05678483461503386,nan,nan,86.51382888991444,0,Learning and Tutoring,start,train,432,42,benign,0,237
8,248,0.5366489887237549,0.3457149863243103,0.9985084533691406,0.5301039814949036,1.5522873401641846,237,11,0.003938904961425842,0.01015463253821839,0.003051239639452481,15.909163480105235,1.7537345896892642,1.8234304897310532,0.006490951832778008,2.0727338478804707,1.036829910705439,0.0655482948996062,0.5524193548387096,-0.02146085413094104,89.31090012707395,0,Learning and Tutoring,start,train,432,42,injected,1,248
9,237,0.5211400985717773,0.342538982629776,0.9977558255195618,0.5438258051872253,1.5214037895202637,237,0,0.003962345164899996,nan,nan,nan,nan,nan,nan,nan,0.954611697649736,0.12102971122820803,nan,nan,79.16252118715228,0,Learning and Tutoring,start,train,432,42,benign,0,237
9,248,0.5063493847846985,0.33320990204811096,0.997767448425293,0.5421676635742188,1.51961088180542,237,11,0.0038889520761830718,0.020206053303131327,0.002328440984084152,12.140491291014769,1.4639600673486077,1.5182587749926058,0.016612727318690824,3.8070782902421407,0.9159391718105728,0.12874126766392954,0.5282258064516129,0.001639450821745475,81.72896710114705,0,Learning and Tutoring,start,train,432,42,injected,1,248
10,237,0.5123847126960754,0.3430912494659424,0.9984093308448792,0.5330986380577087,1.4934356212615967,237,0,0.003951415622971448,nan,nan,nan,nan,nan,nan,nan,0.9049182363594308,0.09434640654403115,nan,nan,79.00301200843793,0,Learning and Tutoring,start,train,432,42,benign,0,237
10,248,0.49452799558639526,0.33148935437202454,0.9984593391418457,0.5307827591896057,1.491836667060852,237,11,0.003817125940832782,0.012025839390910485,0.003160566568116188,16.479194086157804,1.7233253397016428,1.7976432889880327,0.008019948282855825,2.1436851643057664,0.8681400424529606,0.11089524833133393,0.5725806451612904,-0.02620643359634074,81.32944227588399,0,Learning and Tutoring,start,train,432,42,injected,1,248
11,237,0.41793447732925415,0.28848350048065186,0.998184323310852,0.5350499153137207,1.448729157447815,237,0,0.003819122762492583,nan,nan,nan,nan,nan,nan,nan,0.6803076413650405,0.18453914672653957,nan,nan,67.38168919400324,0,Learning and Tutoring,start,train,432,42,benign,0,237
11,248,0.4047452211380005,0.2789281904697418,0.9982410669326782,0.5326924920082092,1.451073169708252,237,11,0.003680331332245155,0.013554224716922776,0.0031494918919106937,16.421450724422357,1.692638147291414,1.7693527418037838,0.0095666870606703,2.24254055460765,0.6706541335907964,0.19340355686428776,0.5483870967741935,-0.015499190403307567,69.45578126283837,0,Learning and Tutoring,start,train,432,42,injected,1,248
12,237,0.4149409532546997,0.28510546684265137,0.9984810948371887,0.5278375148773193,1.4553946256637573,237,0,0.003839109436542799,nan,nan,nan,nan,nan,nan,nan,0.6491922741140287,0.21086724275425828,nan,nan,67.03339631825766,0,Learning and Tutoring,start,train,432,42,benign,0,237
12,248,0.4003867506980896,0.27542588114738464,0.9985262751579285,0.5259708166122437,1.4537005424499512,237,11,0.003656245838161433,0.014236061440103434,0.003616819250312703,18.858095571130434,1.715149670398706,1.8033003683933924,0.00914524160414803,1.9947377920269553,0.6161635140614681,0.2225559766398752,0.5282258064516129,-0.005315547181421865,68.97199287863263,0,Learning and Tutoring,start,train,432,42,injected,1,248
13,237,0.46916359663009644,0.32093891501426697,0.9975515604019165,0.5520734190940857,1.4618470668792725,237,0,0.0040121654222035515,nan,nan,nan,nan,nan,nan,nan,0.8616939366877718,0.14176897434751426,nan,nan,74.60938879271916,0,Learning and Tutoring,start,train,432,42,benign,0,237
13,248,0.4651143550872803,0.31768402457237244,0.9976224899291992,0.5496375560760498,1.4640785455703735,237,11,0.003927492197983436,0.015175329559397968,0.002609971428094221,13.608391026083268,1.6059975585213475,1.6660849391622432,0.011608333695636977,2.9579510183783104,0.8524922275265864,0.14115275736030367,0.532258064516129,-0.005700064342802202,77.60776184220771,0,Learning and Tutoring,start,train,432,42,injected,1,248
14,237,0.3300374746322632,0.24100933969020844,0.9965841174125671,0.5576169490814209,1.3693970441818237,237,0,0.0037343657290693755,nan,nan,nan,nan,nan,nan,nan,0.6257425874121191,0.20810654327308462,nan,nan,59.495620737336715,0,Learning and Tutoring,start,train,432,42,benign,0,237
